,RR,Y_star,P_star,RR_star
2008-07-01,-0.0022110867255590236,0.032326894642231464,0.03767893719941245,0.0441417007204294
2008-10-01,0.013925219213962607,0.01106571798535867,0.021503621682596875,0.029539310525274393
2010-04-01,-0.015008899137115856,-0.013900894975675905,0.012149602629284264,-0.020144329422919903
2010-07-01,-0.006043677014537764,-0.011025804256375124,0.011072293962103434,-0.01950015329236824
2010-10-01,-0.013500062096332935,-0.007326020890867784,0.01305473072196519,-0.017772677918877808
2011-01-01,-0.02156682435823013,-0.0014945780470600864,0.017082256773188975,-0.01380200181316397
2011-04-01,-0.020984051575509692,-0.0029504404838856663,0.019524141583650734,-0.007373142186562111
2011-07-01,-0.023624855406312966,-0.0001125816198297372,0.02026808111908567,-0.005943771250912947
2011-10-01,-0.015746111626797156,-0.003882617265775517,0.019297315360093437,-0.004922477757061475
2012-01-01,0.029430174156521514,-0.003523426433602241,0.015565377595315767,-0.0030772928544962642
2012-04-01,0.03782596159675219,-0.0070753066290127975,0.01119438557370921,-0.002566595964024786
2012-07-01,0.0394568625089106,-0.008666844757345043,0.010686408415853053,-0.005134823268107076
2014-04-01,0.009696857324833948,-0.008970950991394775,-0.00433843619591975,0.0067022532468318866
2014-07-01,0.0069471614644862935,-0.006505560911365419,-0.00748014986769453,0.006960866112882839
2014-10-01,0.003095248008623982,-0.004324300656775918,-0.010913195975272936,0.007526339638186661
2015-01-01,0.005775737419852763,-0.003514649488548426,-0.017199963634599354,0.0073329496026004245
2015-04-01,0.008675094193267795,-0.002550841541879868,-0.013343459636746692,0.008866296859749484
2015-07-01,0.006866692657782432,-0.0005859686741129863,-0.014674849570718724,0.00679863476485449
2015-10-01,-0.0017728158313009973,-0.0001707929945148339,-0.015428711143243191,0.0020066111567118594
2016-01-01,-0.013203587411652118,0.0018048373539136316,-0.015402394536957902,-0.005594999080896456
2016-04-01,-0.007461593346606005,0.0007638261529736406,-0.017202349416450716,-0.0033960909948717866
2016-07-01,-0.010000311580869444,-4.8046149660602827e-05,-0.014758568763691533,-0.0034236421304212118
2016-10-01,-0.006644151895778699,0.0024732606092513114,-0.010485231845391692,-0.0026024037241911225
2017-01-01,-0.004857289238929995,0.006079890891382319,-0.002997377824348418,6.485710898837752e-05
2017-04-01,-0.009191526104624287,0.008073134970565886,-0.0046905810045085585,-0.0023259684606421038
2017-07-01,-0.012123055727149407,0.010517961262440027,-0.00411402886747969,-0.003411587867576845
2017-10-01,-0.009008174329215746,0.01208853650067253,-0.003461943412749644,-0.0011848024508736331
2018-01-01,-0.004662185784116174,0.008212052077094278,-0.004245954129875315,0.004454367371578893
2018-04-01,-0.005585148755884846,0.008665924893288967,0.00019878102146108885,0.0042893499523661395
2018-07-01,0.005405815598810395,0.0032673443037234983,0.0046835691126275196,0.007890160029116057
2018-10-01,0.005875671370372933,0.0008774586058419345,0.005611088372475885,0.010183338798598387
