,NX,Y_star,P_star,RR_star
2010-04-01,-0.004556715899495245,-0.011568872052982083,-0.008158403247078309,-0.020585967399016917
2010-07-01,-0.02456970721716445,-0.007764388853816893,-0.00701056119691463,-0.019709709426401642
2010-10-01,0.0022460026967241475,-0.003987919915309366,-0.002015222691452033,-0.017846151874045518
2011-01-01,-0.0015652655264837279,0.0024714366122549677,0.006413588023521008,-0.01349299330031709
2011-04-01,0.0074918109566617375,0.0015703014993740955,0.011668440781281337,-0.006894803430592179
2011-07-01,0.0063857756121112885,0.0036434663286573133,0.014775997816180084,-0.0053651677965396065
2011-10-01,0.015130999889072072,0.0002430110470165726,0.017803088139551747,-0.004067322931500811
2012-01-01,0.01615144739231411,-0.0014739867702534845,0.01747614877306015,-0.002067796668092414
2012-04-01,0.008842374111026174,-0.005258906783614808,0.016502044672188045,-0.0018004367919574706
2012-07-01,0.02539517554277637,-0.006857280747745734,0.019373052822252254,-0.004860683619355774
2012-10-01,0.0040570031837443565,-0.013263684645840655,0.020147111745048397,-0.002595199015372089
2013-01-01,0.012395343422429761,-0.017421002391690647,0.016528268686880013,-0.0015135416876526037
2013-04-01,0.02183219977502837,-0.013978582488530348,0.015683895889624593,-0.0011062147763202157
2013-07-01,0.0022594053078623944,-0.012004243322009242,0.018205198554837893,0.002051511369536953
2013-10-01,-0.006005437015046411,-0.011505222288736437,0.015952321519868223,0.005431696941590143
2014-01-01,-0.0014276806038271417,-0.009229351016886224,0.0158709355300403,0.012150497188503893
2014-04-01,-0.012364349796531116,-0.008739357442129713,0.01721646908360542,0.006887599262704282
2014-07-01,-0.012204444836530826,-0.0065119009603910915,0.016149506606189457,0.007220144566912826
2014-10-01,-0.016546133351843295,-0.004334271090140405,0.014463622457600325,0.007902329182132599
2015-01-01,-0.01667148901311677,-0.003207947165748082,0.009821327551867891,0.008040900384511294
2015-04-01,-0.03322788985709124,-0.0014338006734478299,0.015529524783053104,0.009444114591036182
2015-07-01,-0.020665359407804118,0.0004071787086898203,0.01447275255489248,0.0073407645269767926
2015-10-01,-0.01489383651465026,0.0010309599087361496,0.01364913427958461,0.002534557054850953
2016-01-01,-0.010911227887978825,0.0015664808460186007,0.013013152039899754,-0.00504391048329469
2016-04-01,-0.012533913551191489,0.0010312498934963261,0.010574607421984673,-0.0029778633492732196
2016-07-01,-0.006781471420355345,0.00030235553645461177,0.011428539265092423,-0.003111549900392615
2016-10-01,0.00010057890951031823,0.0024242416880292657,0.014552694676542946,-0.0023199295499770826
2017-01-01,0.012408410060290365,0.005651068955983819,0.020434503519735362,0.00020652089861871673
2017-04-01,0.010443183703197079,0.007764827593901049,0.015771240500297785,-0.0021575451967011084
2017-07-01,0.0030527111324403222,0.009673587386474333,0.013220950927185598,-0.0032969131197334756
2017-10-01,-7.879488587470007e-05,0.01202189855913335,0.009518701873284203,-0.0013638144924477103
2018-01-01,-0.001956977640155344,0.008352447194490735,0.0033568122256584037,0.004401254673278159
2018-04-01,-0.0040547936794439465,0.008448333358332292,0.0015246395268890525,0.003496108834377813
2018-07-01,-0.01741669880664709,0.003496449151188365,-0.0017276095852551577,0.006761451414422895
2018-10-01,0.006051035671271521,0.0013680652655266475,-0.009646331019135406,0.00908222018205202
